cam_sat,cam_tca,cam_dv_ms,num_degraded_crossings,num_unique_neighbors,worst_dist_km,worst_degradation_km,mean_degradation_km
1862,1244205.77,0.2241,2,2,21.838017,969.430314,485.569236
1862,1951284.68,0.0625,1,1,5.055585,0.402560,0.402560
1864,924654.54,0.1435,1,1,4.056401,1.401819,1.401819
1865,2421359.83,0.0531,1,1,5.239000,0.219436,0.219436
1866,1019165.09,0.0764,1,1,23.395374,0.150854,0.150854
1866,2222568.89,0.0998,1,1,5.337941,0.120446,0.120446
1870,1723644.41,0.0765,1,1,5.115970,0.342396,0.342396
1882,156360.76,0.3783,2,2,20.855666,973.359432,488.026465
1887,91819.38,0.2905,1,1,4.545721,0.912425,0.912425
1890,2567520.14,0.1079,1,1,4.301531,1.157524,1.157524
1891,824675.83,0.1198,1,1,29.864397,969.135603,969.135603
1891,1549130.17,0.1678,2,2,23.382105,969.368690,484.766394
1895,30245.47,0.3512,2,1,3.855192,1.603676,1.581910
1896,167551.11,0.0470,1,1,23.351449,0.195051,0.195051
1898,642279.17,0.1786,1,1,18.250073,0.507404,0.507404
1898,1237885.33,0.0281,1,1,5.340621,0.117716,0.117716
1898,1787105.36,0.1983,2,1,3.230127,2.228210,1.300799
1900,1444340.86,0.0233,2,2,0.754264,0.167047,0.130598
1902,1229914.36,0.0491,1,1,5.212246,0.246347,0.246347
1903,2357229.10,0.0580,1,1,23.291466,0.254715,0.254715
1905,373633.90,0.2117,1,1,3.736032,1.722075,1.722075
1909,814035.01,0.1363,1,1,4.401004,1.057563,1.057563
1913,1487195.15,0.1213,1,1,23.223913,0.325896,0.325896
1913,1917879.69,0.0344,1,1,5.059971,0.398551,0.398551
1914,615929.76,0.0753,1,1,23.271842,0.280143,0.280143
1915,131715.17,0.1441,1,1,18.495447,0.251903,0.251903
1915,395245.14,0.0489,1,1,5.412545,0.045687,0.045687
1916,17799.77,0.0741,1,1,5.334841,0.123444,0.123444
1917,527859.37,0.2987,1,1,2.545810,2.912457,2.912457
1920,115785.70,0.0120,1,1,5.407782,0.054627,0.054627
1923,150570.47,0.0379,1,1,4.923530,0.537157,0.537157
1924,106650.65,0.1407,1,1,3.807378,1.650881,1.650881
1924,500065.78,0.1793,2,1,3.553131,1.905128,1.247212
1925,247145.04,0.0918,1,1,22.891448,0.661263,0.661263
1930,1347395.68,0.2900,1,1,2.640927,2.817404,2.817404
1931,1148730.21,0.0767,1,1,5.225478,0.232653,0.232653
1932,1550814.90,0.0705,1,1,5.371992,0.086867,0.086867
1934,574604.97,0.1745,1,1,4.624355,0.834636,0.834636
1936,884934.47,0.2621,2,2,21.169580,969.434923,485.906894
1937,273394.70,0.0754,1,1,4.814963,0.643878,0.643878
1937,1885120.16,0.0332,1,1,5.283432,0.175409,0.175409
1940,1817855.17,0.1237,1,1,22.823969,0.722745,0.722745
1941,1281575.68,0.0676,1,1,23.033923,0.514684,0.514684
1948,361705.05,0.0200,1,1,5.454605,0.004299,0.004299
1950,711894.47,0.0982,1,1,5.358801,0.100912,0.100912
1955,2020944.99,0.2634,1,1,5.292818,0.165460,0.165460
1957,2255301.48,0.2696,2,2,22.641809,970.627079,485.767536
1958,314165.67,0.1462,1,1,3.878982,1.579197,1.579197
1960,1071655.08,0.0434,1,1,23.503744,0.048470,0.048470
1960,1783034.99,0.1862,2,2,4.804024,1.964016,1.309673
1965,169309.38,0.1541,1,1,4.446504,1.011767,1.011767
1966,461760.10,0.1969,1,1,4.035746,1.422586,1.422586
1967,2359625.36,0.0471,1,1,5.116932,0.341577,0.341577
1975,1307579.59,0.1434,1,1,5.094409,0.365426,0.365426
1975,2425327.48,0.2491,1,1,5.215736,0.244099,0.244099
1977,952505.05,0.2746,2,2,22.558712,970.792688,485.898026
1978,613954.58,0.1046,1,1,4.121970,1.337146,1.337146
1981,1094360.07,0.2609,1,1,2.615729,2.842776,2.842776
1981,2263529.05,0.0277,1,1,5.414604,0.043901,0.043901
1984,1856438.59,0.0628,1,1,5.161982,0.296222,0.296222
1985,1209649.37,0.0540,1,1,5.276781,0.183185,0.183185
1987,2185241.08,0.0494,1,1,23.531294,0.016544,0.016544
1990,2273669.08,0.0757,1,1,23.438261,0.113604,0.113604
1993,2124366.22,0.3270,1,1,4.806113,0.652209,0.652209
1994,706320.04,0.1127,1,1,4.484735,0.973604,0.973604
1998,1713564.88,0.1856,1,1,18.021095,0.729433,0.729433
2004,163670.66,0.1069,1,1,5.028290,0.430001,0.430001
2004,438774.74,0.2039,2,1,3.580514,1.877777,1.049736
2007,1599574.93,0.3118,2,2,21.769902,971.845721,486.814847
2007,1654345.10,0.1108,1,1,18.469131,0.294593,0.294593
2008,834395.85,0.2959,3,3,17.702471,970.260019,324.284016
2010,2408223.53,0.0433,1,1,23.369155,0.177423,0.177423
2016,268040.91,0.3582,3,3,17.041357,970.137053,324.244166
2023,1628820.31,0.0395,1,1,23.228486,0.318786,0.318786
2024,1848700.20,0.1239,1,1,3.547768,1.910926,1.910926
2025,1257320.45,0.1536,1,1,4.046648,1.412359,1.412359
2028,861676.34,0.1808,1,1,21.972910,1.574035,1.574035
2033,1813305.09,0.1540,1,1,29.698629,969.301371,969.301371
2036,128417.37,0.1415,2,2,23.461831,969.351755,484.721116
2036,1742246.21,0.1418,1,1,23.367119,0.185189,0.185189
2036,2553875.00,0.1823,1,1,4.834059,0.624043,0.624043
2037,462820.07,0.0666,1,1,5.111664,0.346772,0.346772
2037,587235.79,0.0555,1,1,23.289927,0.263150,0.263150
2043,1262438.43,0.2510,3,3,5.068009,969.222430,324.274688
2045,801259.54,0.1307,2,2,0.247058,0.900843,0.606131
2049,839634.95,0.1839,1,1,21.938086,1.622271,1.622271
2052,1534859.52,0.0517,1,1,5.065912,0.392673,0.392673
2054,116269.95,0.2187,2,1,4.370889,1.088303,0.734247
2055,1358375.28,0.0922,1,1,22.365411,1.189479,1.189479
2055,1846049.55,0.1373,1,1,3.766110,1.692556,1.692556
2055,2080709.84,0.1490,2,2,23.111105,969.250300,484.847043
2060,541295.89,0.2008,2,2,23.403481,969.279773,484.714810
2061,1043000.97,0.3166,3,3,4.450859,969.090799,324.269536
2062,1657500.44,0.0541,1,1,4.873683,0.584460,0.584460
2064,2229160.32,0.1393,1,1,4.535646,0.922611,0.922611
2065,592549.44,0.1039,1,1,5.323000,0.135403,0.135403
2067,1993374.53,0.2164,1,1,2.700695,2.758270,2.758270
2073,293075.46,0.2637,1,1,3.530121,1.928645,1.928645
2073,800225.64,0.0494,1,1,5.208877,0.249889,0.249889
2074,205979.83,0.0930,1,1,22.682722,0.870277,0.870277
2074,1359550.44,0.2710,1,1,0.982859,4.476234,4.476234
2074,2043914.39,0.1827,1,1,29.667468,969.332532,969.332532
2075,1717530.37,0.0426,1,1,23.280850,0.265812,0.265812
2076,2272530.66,0.2712,2,1,3.069101,2.389610,1.442911
2077,141080.21,0.2348,2,2,18.344938,969.617517,485.010509
2079,1090304.87,0.0518,1,1,4.683753,0.776060,0.776060
2081,561219.33,0.2801,1,1,2.640333,2.818348,2.818348
2088,2047662.42,0.3533,1,1,22.338760,1.208215,1.208215
2091,17300.64,0.1851,2,1,3.958039,1.500687,0.822196
2092,1909657.29,0.2682,1,1,4.491784,0.968078,0.968078
2094,2556744.29,0.1528,2,2,18.476644,0.269784,0.166403
2098,1602725.47,0.0357,1,1,5.137725,0.321544,0.321544
2104,2007973.28,0.1535,1,1,4.816035,0.645752,0.645752
2104,2239911.63,0.2143,2,2,21.564984,969.369970,485.676725
2109,528113.58,0.0482,1,1,5.427805,0.030923,0.030923
2111,952469.51,0.2040,2,2,23.334317,969.301526,484.759253
2111,1717769.47,0.1107,1,1,5.436925,0.021714,0.021714
2113,310171.14,0.1267,1,1,23.510589,0.041891,0.041891
2116,547025.08,0.2187,1,1,3.060824,2.397833,2.397833
2121,854319.26,0.2242,1,1,29.883679,969.116321,969.116321
2121,1346630.70,0.1857,1,1,22.045338,1.518364,1.518364
2123,970295.67,0.0912,1,1,4.390604,1.068452,1.068452
2128,2144992.09,0.2524,2,2,4.840182,1.447146,1.032632
2132,709319.52,0.1502,1,1,17.988158,0.758812,0.758812
2139,800590.53,0.1649,1,1,23.520480,0.030934,0.030934
2140,357249.32,0.2691,2,2,5.272183,1.983226,1.084702
2141,1357923.87,0.2641,1,1,2.324528,3.133768,3.133768
2141,1747871.11,0.0240,1,1,5.170857,0.287439,0.287439
2145,408868.90,0.1072,1,1,5.020787,0.439127,0.439127
2145,687444.82,0.1095,1,1,4.077042,1.382872,1.382872
2147,343438.63,0.1235,2,2,0.590173,0.522192,0.442187
2151,49844.92,0.1047,1,1,23.031536,0.526431,0.526431
2153,1427230.34,0.3151,1,1,4.715547,0.743064,0.743064
2157,464923.09,0.2658,3,3,17.406652,969.556010,323.715008
2157,615593.98,0.0273,1,1,5.067292,0.394907,0.394907
2160,872857.64,0.1962,2,1,2.795568,2.665481,1.409245
2161,940184.18,0.2679,1,1,4.200357,1.259380,1.259380
2169,2531699.84,0.1858,2,1,4.057059,1.401789,1.101714
2170,1278740.45,0.1239,2,1,4.818772,0.641026,0.417619
2173,821064.31,0.1099,1,1,5.229527,0.229243,0.229243
2173,1381930.10,0.2481,3,3,16.891510,970.610384,324.191182
2174,2261215.38,0.1437,1,1,5.165948,0.292706,0.292706
2177,1148884.84,0.1442,1,1,5.208956,0.250032,0.250032
2177,1982455.77,0.0869,1,1,18.058921,0.692494,0.692494
2177,2580934.81,0.0386,1,1,5.419272,0.039716,0.039716
2179,1117659.89,0.2863,2,2,4.311965,1.373966,1.260084
2180,235655.30,0.1407,2,1,4.803205,0.654922,0.561939
2180,1357251.46,0.0614,1,1,18.135585,0.614038,0.614038
2184,2517504.30,0.1332,1,1,18.697422,0.046969,0.046969
2186,98584.17,0.1613,1,1,17.648955,1.104240,1.104240
2186,2101526.25,0.2583,1,1,29.580080,969.419920,969.419920
2189,954331.02,0.0711,1,1,4.472800,0.985688,0.985688
2195,862930.98,0.1834,1,1,3.283289,2.174746,2.174746
2195,2040654.66,0.2288,1,1,21.624076,1.923265,1.923265
2195,2312680.98,0.1268,1,1,21.998905,1.548436,1.548436
2197,125894.14,0.0356,1,1,18.504177,0.240424,0.240424
2199,86857.78,0.1191,1,1,5.442467,0.016057,0.016057
2200,164044.57,0.0799,1,1,18.620432,0.125756,0.125756
2200,715875.28,0.0536,1,1,23.138968,0.409107,0.409107
2202,841524.74,0.1235,1,1,4.219957,1.238720,1.238720
2203,908929.75,0.0517,1,1,4.957300,0.500970,0.500970
2206,2010879.92,0.1708,2,2,23.514892,969.794685,484.914085
2208,1525905.24,0.2521,2,1,3.309366,2.148667,1.420109
2210,497144.36,0.0967,1,1,4.621803,0.840013,0.840013
2212,849644.20,0.1308,1,1,4.345590,1.112832,1.112832
2217,745694.63,0.2140,1,1,3.089679,2.369152,2.369152
2218,147809.82,0.2244,2,1,3.102522,2.356252,1.800420
2218,1275120.67,0.2614,2,2,21.987651,969.220603,485.392682
2220,1340865.09,0.0377,1,1,4.947402,0.511713,0.511713
2224,72790.42,0.0478,1,1,18.549396,0.206294,0.206294
2226,1920960.13,0.3214,1,1,5.039608,0.418752,0.418752
2240,35436.47,0.2247,1,1,4.508281,0.950402,0.950402
2240,1874824.47,0.1368,2,2,23.363119,969.415906,484.802155
2242,444049.93,0.2031,1,1,2.629578,2.829873,2.829873
2244,1161078.75,0.2565,1,1,5.177279,0.281541,0.281541
2245,1538265.52,0.0742,1,1,4.504622,0.953664,0.953664
2246,440554.63,0.0484,1,1,5.149734,0.308772,0.308772
2246,548688.96,0.1530,1,1,5.095418,0.363088,0.363088
2247,251520.30,0.1487,2,2,0.234866,0.715103,0.501581
2247,1412430.17,0.1336,1,1,18.693851,0.058816,0.058816
2249,708749.90,0.0394,1,1,5.415396,0.042730,0.042730
2250,726886.55,0.0378,1,1,23.247181,0.299457,0.299457
2251,2054469.36,0.0524,1,1,4.930605,0.528735,0.528735
2254,1666519.54,0.1539,2,2,18.747275,969.338386,484.693394
2257,1299415.25,0.0373,1,1,5.016657,0.441459,0.441459
2261,2296705.63,0.1809,1,1,21.164762,2.381666,2.381666
2265,1845094.88,0.1327,2,1,4.715330,0.742997,0.407864
2266,1096494.34,0.0344,1,1,18.538973,0.209082,0.209082
2269,501275.07,0.0461,1,1,4.873602,0.584468,0.584468
2270,197920.37,0.0786,1,1,23.015022,0.542149,0.542149
2270,690029.86,0.0362,1,1,5.337011,0.121523,0.121523
2272,2544909.85,0.0166,1,1,23.528783,0.019991,0.019991
2276,764416.14,0.1791,1,1,4.140139,1.320417,1.320417
2276,934955.85,0.0734,1,1,5.421013,0.039543,0.039543
2280,1418485.77,0.1538,1,1,3.751477,1.707470,1.707470
2281,889868.74,0.0447,1,1,23.246522,0.302201,0.302201
2281,1432359.98,0.0646,1,1,4.870016,0.588573,0.588573
2282,1612835.28,0.0020,1,1,5.454582,0.003477,0.003477
2283,226680.56,0.2562,1,1,3.793752,1.664512,1.664512
2289,1428640.84,0.1821,1,1,21.295175,2.251510,2.251510
2292,423614.36,0.2417,1,1,18.512930,0.247842,0.247842
2295,602759.68,0.0911,1,1,4.453560,1.005170,1.005170
2301,2235094.07,0.1245,1,1,5.001635,0.461388,0.461388
2302,695804.48,0.0882,1,1,4.640709,0.817391,0.817391
2303,1059318.98,0.2579,1,1,29.499965,969.500035,969.500035
2303,2540416.04,0.0654,1,1,22.990208,0.557099,0.557099
2305,961530.95,0.2919,3,3,5.068140,969.953375,324.749264
2305,2400569.99,0.1068,1,1,23.399220,0.156484,0.156484
2307,1214395.28,0.2353,3,3,17.538310,970.269820,323.876308
2309,1464319.95,0.0924,1,1,18.292475,0.451945,0.451945
2309,2442164.32,0.1851,1,1,4.415953,1.043237,1.043237
2310,410325.09,0.1441,2,2,5.221983,1.349885,0.793061
2318,628550.76,0.1103,1,1,17.982982,0.785999,0.785999
2326,2053569.42,0.2215,2,2,16.841525,970.002368,485.957120
2328,575284.04,0.0640,1,1,5.141603,0.317688,0.317688
2329,324450.34,0.2469,2,2,18.133568,969.305426,484.962172
2334,1044419.12,0.1251,1,1,22.047222,1.500268,1.500268
2334,2309429.75,0.0959,1,1,5.025762,0.432517,0.432517
2336,606291.09,0.1416,1,1,5.167618,0.290541,0.290541
2337,2026151.01,0.3384,3,3,17.880431,969.822946,323.960889
2338,2244384.41,0.0844,2,1,5.106443,0.352347,0.329276
2340,620514.77,0.1082,1,1,22.394260,1.153523,1.153523
2340,2218374.74,0.0158,1,1,5.450669,0.007966,0.007966
2345,625964.32,0.0957,1,1,23.267143,0.283499,0.283499
2347,2319726.03,0.2462,1,1,29.679892,969.320108,969.320108
2349,780223.38,0.0471,1,1,5.166899,0.291689,0.291689
2350,1252054.50,0.1045,1,1,18.586998,0.158718,0.158718
2350,1460510.18,0.1024,1,1,5.063891,0.394318,0.394318
2357,501215.83,0.2679,2,2,22.118472,971.372959,486.401716
2358,2109119.92,0.2346,1,1,3.510027,1.948797,1.948797
2359,2062191.02,0.0921,1,1,5.010571,0.447554,0.447554
2364,417960.88,0.0139,1,1,23.523993,0.022782,0.022782
2366,1767545.56,0.0947,1,1,5.132552,0.326418,0.326418
2367,1440570.39,0.0467,1,1,4.940493,0.518855,0.518855
2371,1099479.39,0.1531,1,1,3.135783,2.322705,2.322705
2373,465545.77,0.0532,1,1,5.260907,0.198345,0.198345
2373,1901405.37,0.0680,1,1,4.454621,1.004631,1.004631
2379,116644.47,0.1337,1,1,0.908929,0.004452,0.004452
2380,2536860.50,0.0128,1,1,5.264383,0.193650,0.193650
2381,338524.58,0.0725,1,1,4.469731,0.989010,0.989010
2383,1094035.56,0.0393,1,1,5.412278,0.047120,0.047120
2384,2200209.70,0.2109,1,1,4.098531,1.359581,1.359581
2389,790704.40,0.0209,1,1,23.483001,0.064453,0.064453
2390,523254.86,0.1327,1,1,18.476805,0.294594,0.294594
2391,1077840.07,0.0171,1,1,5.275147,0.184075,0.184075
2393,1874619.59,0.0865,1,1,5.217662,0.240704,0.240704
2393,2104079.00,0.1430,1,1,5.443720,0.014646,0.014646
2395,912329.93,0.1302,1,1,5.391173,0.067948,0.067948
2398,343594.58,0.1290,1,1,18.649141,0.137965,0.137965
2401,1974260.21,0.2248,2,1,4.049162,1.409144,0.989350
2402,1317701.42,0.2764,1,1,5.070323,0.387786,0.387786
2403,1349994.19,0.1046,1,1,23.158018,0.390216,0.390216
2406,837460.40,0.3229,2,1,29.500303,969.499697,969.435894
2407,2171080.53,0.1392,1,1,29.810965,969.189035,969.189035
2409,796454.90,0.1064,1,1,3.840595,1.617476,1.617476
2411,323455.35,0.2178,2,1,3.265312,2.194769,1.098456
2413,1192905.65,0.0911,1,1,23.495236,0.052152,0.052152
2413,1396944.57,0.1111,1,1,4.105492,1.352592,1.352592
2419,832469.44,0.2104,1,1,18.145979,0.600766,0.600766
2421,946713.79,0.0293,1,1,5.301980,0.156063,0.156063
2424,2050864.54,0.1291,1,1,23.129456,0.422555,0.422555
2425,1460590.08,0.0392,2,2,0.657570,0.263756,0.214204
2427,2193264.79,0.1390,1,1,22.008820,1.539325,1.539325
2429,599295.09,0.3166,1,1,0.960439,4.497914,4.497914
2430,1735495.39,0.0381,1,1,23.136766,0.417375,0.417375
2433,262149.84,0.0478,1,1,4.792583,0.665455,0.665455
2435,1737560.71,0.1677,1,1,5.028991,0.430226,0.430226
2437,494814.99,0.1337,2,2,22.574932,969.439651,485.205542
2437,1982299.02,0.1683,2,1,5.234878,0.223192,0.167080
2443,157010.55,0.2140,1,1,3.086705,2.372523,2.372523
2444,741260.21,0.0561,1,1,22.794483,0.752805,0.752805
2448,574510.99,0.1442,2,2,22.699368,969.382687,485.115560
2453,1181344.62,0.0742,1,1,5.119845,0.339364,0.339364
2454,982873.79,0.1171,1,1,18.178092,0.571165,0.571165
2456,2378414.50,0.3350,1,1,3.952144,1.506493,1.506493
2456,2498354.94,0.1058,1,1,23.078601,0.470885,0.470885
2457,126914.82,0.0363,1,1,18.543176,0.214594,0.214594
2457,1792809.22,0.0327,1,1,18.523564,0.234206,0.234206
2462,688535.20,0.1044,1,1,22.809885,0.736320,0.736320
2463,34720.29,0.1666,2,2,17.253951,969.345440,485.420056
2463,87570.95,0.0646,1,1,23.440367,0.107839,0.107839
2466,2325493.69,0.1820,1,1,5.445743,0.012411,0.012411
2467,1790999.11,0.0744,1,1,4.331971,1.126169,1.126169
2467,2468294.25,0.2217,2,2,22.755194,970.242413,485.519796
2468,475805.78,0.1207,1,1,3.956288,1.501844,1.501844
2468,1204351.37,0.1189,1,1,5.278072,0.180060,0.180060
2477,2091980.57,0.1999,1,1,5.446687,0.011996,0.011996
2479,277024.08,0.1286,1,1,3.429691,2.028935,2.028935
2479,1849455.81,0.0228,1,1,23.512884,0.043959,0.043959
2481,1586834.75,0.2470,1,1,5.274759,0.183365,0.183365
2481,2583285.68,0.1230,1,1,17.963092,0.788611,0.788611
2483,1212095.42,0.0892,1,1,5.020275,0.438355,0.438355
2484,748354.51,0.1714,2,2,0.698358,0.610456,0.417751
2486,1640921.17,0.0320,1,1,5.163730,0.296516,0.296516
2486,2526280.86,0.3374,2,2,4.164333,971.091149,486.193531
2487,603730.81,0.2235,1,1,4.224795,1.233240,1.233240
2487,768335.76,0.0516,1,1,5.106198,0.351837,0.351837
2487,785010.30,0.0871,1,1,23.543066,0.012584,0.012584
2493,1169769.18,0.3243,1,1,2.369204,3.089353,3.089353
2496,1559794.64,0.0124,1,1,23.499998,0.050589,0.050589
2496,2256026.16,0.1800,1,1,2.560896,2.898651,2.898651
2498,510828.55,0.0970,1,1,4.544380,0.918480,0.918480
2498,906984.95,0.1105,1,1,4.923592,0.539268,0.539268
2501,2164533.85,0.2014,2,2,5.416563,2.701207,1.371743
2502,2012824.47,0.2075,1,1,5.299773,0.159277,0.159277
2507,464290.32,0.0674,1,1,5.224457,0.233716,0.233716
2507,1572225.44,0.0452,1,1,5.059156,0.399017,0.399017
2507,1858099.42,0.0981,1,1,22.668244,0.878408,0.878408
2511,2562146.98,0.2701,1,1,5.275680,0.182530,0.182530
2516,979384.94,0.1066,1,1,23.249424,0.301555,0.301555
2516,1088194.87,0.1062,1,1,18.124650,0.629228,0.629228
2517,152024.45,0.1209,2,2,23.220588,969.084312,484.708510
2518,1432940.73,0.0398,1,1,5.115166,0.343097,0.343097
2523,1658687.19,0.1029,1,1,5.072757,0.388087,0.388087
2523,1943484.59,0.0664,1,1,23.480639,0.071286,0.071286
2524,582749.97,0.3080,1,1,4.088765,1.369471,1.369471
2525,2175140.35,0.1441,1,1,3.872691,1.586212,1.586212
2528,1489955.72,0.2715,1,1,2.664333,2.793712,2.793712
2532,1379749.61,0.1150,1,1,4.854076,0.604355,0.604355
2532,2484138.88,0.2464,1,1,3.396173,2.062258,2.062258
2534,514914.89,0.0521,1,1,4.839743,0.618501,0.618501
2536,936175.82,0.0198,1,1,5.425878,0.032767,0.032767
2538,2340535.06,0.3757,1,1,3.383591,2.075815,2.075815
2540,493154.89,0.0690,1,1,18.109595,0.639755,0.639755
2542,1125088.82,0.1401,1,1,5.329171,0.131550,0.131550
2544,1711574.57,0.1680,1,1,29.604555,969.395445,969.395445
2545,1317598.55,0.2198,1,1,2.928548,2.529675,2.529675
2547,229804.75,0.2231,1,1,3.536991,1.921174,1.921174
2549,889900.53,0.1717,1,1,23.403004,0.145251,0.145251
2550,2095739.37,0.1796,1,1,3.900999,1.557841,1.557841
2552,1135039.89,0.1802,2,1,4.627120,0.830962,0.437313
2553,585420.37,0.0696,1,1,5.405685,0.053948,0.053948
2553,937448.96,0.1980,2,2,23.155509,969.959208,485.177792
2553,1033479.96,0.2065,2,1,3.890080,1.569553,1.310699
2555,341955.25,0.1257,1,1,22.160156,1.407795,1.407795
2557,799580.22,0.1762,1,1,3.777988,1.680756,1.680756
2563,442050.69,0.1546,2,2,23.145216,969.824794,485.113985
2565,6080.52,0.2903,1,1,4.437066,1.021044,1.021044
2565,1008855.28,0.0277,1,1,4.995790,0.462320,0.462320
2565,1360575.37,0.2145,2,2,22.606565,970.057577,485.502269
2566,1959639.47,0.2559,1,1,1.590773,3.868699,3.868699
2567,1602905.97,0.0977,1,1,22.653500,0.896259,0.896259
2568,2559718.65,0.0294,1,1,18.729149,0.026509,0.026509
2569,733214.97,0.0759,1,1,5.152322,0.305794,0.305794
2571,2528466.11,0.3584,3,3,4.793148,969.545603,324.543813
2572,1114600.13,0.0919,1,1,18.360181,0.395771,0.395771
2576,2212444.95,0.1785,2,2,23.133127,969.583795,485.000863
2577,2107345.55,0.0269,1,1,23.522677,0.024079,0.024079
2579,1427186.10,0.0409,2,2,0.647905,0.321576,0.245002
2579,1812335.21,0.1537,1,1,23.218468,0.331672,0.331672
2580,528850.10,0.2426,1,1,3.664045,1.796144,1.796144
2580,2206485.95,0.0610,1,1,18.450113,0.303620,0.303620
2581,837493.62,0.2145,2,2,17.686354,969.926802,485.493974
2585,1651591.12,0.0987,1,1,4.741533,0.716990,0.716990
2587,361051.43,0.1330,1,1,18.521376,0.234734,0.234734
2590,2261791.46,0.0325,1,1,5.209989,0.248525,0.248525
2591,855684.65,0.0199,1,1,23.535679,0.010969,0.010969
2595,685887.18,0.2922,1,1,29.769444,969.230556,969.230556
2596,2187600.70,0.0758,1,1,23.385227,0.167506,0.167506
2603,868679.59,0.2262,1,1,3.587839,1.871321,1.871321
2603,1482120.02,0.2806,1,1,2.182353,3.276807,3.276807
2604,501134.44,0.2044,1,1,4.518868,0.941710,0.941710
2605,681174.64,0.1236,1,1,5.326348,0.131969,0.131969
2605,1583368.77,0.2981,1,1,29.772049,969.227951,969.227951
2605,2558644.23,0.0616,1,1,5.285428,0.172889,0.172889
2606,1479975.25,0.1002,1,1,23.205065,0.342347,0.342347
2606,1973406.50,0.3228,2,2,15.901112,2.846740,1.833840
2608,784884.20,0.0553,2,2,0.600991,0.343848,0.328992
2609,2013030.74,0.2178,2,2,22.680787,970.090519,485.479467
2610,1298438.35,0.2514,2,1,4.921804,0.536612,0.425178
2611,197189.39,0.0300,1,1,5.326611,0.131467,0.131467
2611,1028779.37,0.1194,1,1,4.125189,1.332889,1.332889
2612,2221149.14,0.1813,2,2,0.670715,0.258408,0.258097
2615,1024225.31,0.2148,1,1,3.585101,1.874417,1.874417
2617,1767461.11,0.2775,1,1,2.631451,2.828678,2.828678
2620,1591130.84,0.0277,1,1,23.157376,0.391590,0.391590
2621,41924.54,0.1060,1,1,5.034772,0.423869,0.423869
2621,1284165.14,0.3251,2,2,4.393882,970.010757,485.537758
2622,2549664.11,0.1727,1,1,4.975620,0.482574,0.482574
2625,369799.70,0.0219,1,1,5.293629,0.164567,0.164567
2625,1983365.33,0.2486,1,1,4.947228,0.510968,0.510968
2625,2196605.21,0.0760,1,1,4.851044,0.607152,0.607152
2631,509169.51,0.0662,1,1,22.751176,0.798268,0.798268
2633,639059.35,0.0324,1,1,5.235267,0.223746,0.223746
2633,1136140.85,0.1206,1,1,4.706323,0.752690,0.752690
2636,956400.38,0.1042,1,1,5.268698,0.189921,0.189921
2636,1279780.30,0.3076,1,1,1.206998,4.251621,4.251621
2645,1621029.79,0.1260,1,1,5.419368,0.039504,0.039504
2646,2190448.76,0.1666,2,2,17.794870,969.497336,485.247385
2649,274800.39,0.1538,1,1,4.658428,0.800254,0.800254
2653,1054965.46,0.0540,1,1,5.291038,0.168387,0.168387
2655,1682790.31,0.2270,1,1,3.884647,1.574082,1.574082
2658,345182.14,0.1972,3,3,17.983534,969.462691,323.607964
2658,1564716.12,0.1436,1,1,21.837570,1.711014,1.711014
2658,2051825.06,0.1108,1,1,4.323522,1.134992,1.134992
2660,465515.28,0.2592,1,1,3.506747,1.951530,1.951530
2661,1725109.21,0.2347,1,1,5.128591,0.330239,0.330239
2662,1596379.25,0.2335,1,1,3.976665,1.481583,1.481583
2669,147023.65,0.2361,2,2,23.410872,970.786839,485.461301
2670,767349.44,0.2270,1,1,4.496596,0.963740,0.963740
2670,2155540.23,0.1379,1,1,22.572222,0.975680,0.975680
2671,220848.59,0.2342,1,1,3.812060,1.646132,1.646132
2675,1319950.20,0.0120,1,1,5.335264,0.123039,0.123039
2675,1599849.66,0.1542,1,1,4.595200,0.863103,0.863103
2678,1360374.44,0.0665,1,1,4.601242,0.856891,0.856891
2679,558501.26,0.1752,3,3,0.726824,969.179723,323.416342
2679,1486181.36,0.2201,2,1,4.224764,1.234382,1.225011
2679,1995578.40,0.0877,1,1,23.233491,0.312834,0.312834
2682,510835.43,0.2377,1,1,3.741425,1.717983,1.717983
2682,1522230.95,0.1179,2,1,5.218350,0.241058,0.142097
2686,1529140.85,0.1430,1,1,18.723227,0.061700,0.061700
2688,2423466.33,0.3085,3,3,3.925528,969.726051,324.885258
2689,788420.68,0.1275,1,1,17.865126,0.882321,0.882321
2689,1724125.36,0.2470,1,1,28.221292,970.778708,970.778708
2690,1357366.49,0.0972,2,2,0.540338,0.587438,0.516628
2693,438399.50,0.0725,1,1,5.358636,0.100232,0.100232
2699,357125.73,0.2156,2,2,23.179747,969.854089,485.118777
2699,1463138.81,0.2003,1,1,21.852852,1.710360,1.710360
2700,912004.87,0.2899,1,1,2.244122,3.214145,3.214145
2700,1959425.12,0.1702,1,1,3.269416,2.188851,2.188851
2703,2123559.11,0.2427,2,2,22.088739,971.002983,486.232752
2706,1496125.15,0.1226,1,1,22.278134,1.271952,1.271952
2706,2488820.31,0.0506,1,1,23.202988,0.347098,0.347098
2707,1668095.22,0.0907,1,1,5.320006,0.139667,0.139667
2707,2382838.57,0.2194,2,1,4.558177,0.901496,0.525277
2708,635554.52,0.0645,1,1,18.258400,0.496702,0.496702
2709,31015.13,0.1088,1,1,23.499624,0.048274,0.048274
