sat_i,sat_j,min_dist_km
1768,2323,23.546389
429,984,23.546391
1558,2113,23.546391
1932,2487,23.546394
1262,1817,23.546395
782,1337,23.546396
1028,1583,23.546399
1136,1691,23.546399
1065,1620,23.546405
116,2520,23.546406
1843,2438,23.546407
991,1546,23.546408
1632,2187,23.546408
100,2544,23.546410
638,1193,23.546413
146,2590,23.546415
305,860,23.546416
75,630,23.546417
298,853,23.546422
1221,1776,23.546423
322,917,23.546424
1505,2060,23.546427
2261,2816,23.546428
1005,1560,23.546429
2022,2577,23.546436
1752,2307,23.546436
2384,2939,23.546436
1345,1900,23.546439
15,2459,23.546441
2327,2882,23.546443
1821,2376,23.546444
203,798,23.546446
167,722,23.546447
2417,2972,23.546448
914,1469,23.546451
313,2757,23.546455
971,1526,23.546455
293,848,23.546455
244,839,23.546455
1621,2176,23.546455
1452,2007,23.546456
1250,1805,23.546458
2328,2883,23.546458
76,631,23.546461
400,995,23.546462
783,1338,23.546464
1490,2045,23.546466
2052,2607,23.546467
203,2647,23.546468
2339,2894,23.546468
2237,2792,23.546469
500,2944,23.546472
198,753,23.546474
524,2968,23.546474
652,1207,23.546475
1620,2175,23.546476
1439,1994,23.546477
1399,1954,23.546479
461,1016,23.546484
2106,2661,23.546485
1225,1780,23.546486
369,2813,23.546491
170,2614,23.546493
355,2799,23.546496
1735,2290,23.546498
521,1116,23.546500
1896,2451,23.546500
338,2782,23.546500
1189,1744,23.546501
199,2603,23.546501
442,1037,23.546503
351,906,23.546504
1760,2355,23.546505
290,2734,23.546506
1058,1613,23.546508
2331,2886,23.546509
1268,1823,23.546511
2027,2582,23.546512
92,2536,23.546513
1765,2320,23.546514
1874,2429,23.546514
942,1497,23.546515
913,1468,23.546515
88,2532,23.546516
1731,2286,23.546519
268,823,23.546520
1280,1875,23.546520
68,2512,23.546521
1975,2530,23.546524
507,1062,23.546524
716,1271,23.546525
125,680,23.546529
220,775,23.546529
350,2794,23.546530
573,1128,23.546531
47,602,23.546536
2034,2589,23.546536
927,1482,23.546539
278,2682,23.546540
950,1505,23.546542
995,1550,23.546543
421,2865,23.546544
555,1110,23.546548
1674,2229,23.546551
1700,2255,23.546552
2407,2962,23.546553
1214,1769,23.546553
993,1548,23.546555
248,2692,23.546558
155,710,23.546560
2158,2713,23.546560
430,985,23.546561
1772,2327,23.546562
246,801,23.546562
166,721,23.546562
2381,2936,23.546564
47,2491,23.546564
1274,1829,23.546567
94,2538,23.546572
862,1417,23.546572
145,700,23.546577
2010,2565,23.546578
1423,1978,23.546578
1907,2462,23.546578
256,2700,23.546578
2318,2873,23.546579
89,644,23.546579
1411,1966,23.546580
958,1513,23.546581
1921,2516,23.546582
1829,2384,23.546583
1008,1563,23.546583
1137,1692,23.546585
1831,2386,23.546585
1012,1567,23.546586
252,807,23.546588
1315,1870,23.546591
1569,2124,23.546591
543,1098,23.546596
836,1391,23.546596
1084,1679,23.546600
1000,1595,23.546603
518,1073,23.546603
704,1259,23.546603
1887,2442,23.546603
435,2879,23.546603
587,1142,23.546606
2132,2687,23.546609
224,2668,23.546610
794,1349,23.546611
1844,2439,23.546614
1543,2098,23.546616
377,932,23.546616
38,2442,23.546616
14,2458,23.546617
2316,2871,23.546618
1294,1849,23.546618
872,1427,23.546621
1425,1980,23.546623
514,1069,23.546626
552,2996,23.546630
225,2669,23.546634
2130,2685,23.546634
376,931,23.546636
1061,1616,23.546637
2250,2805,23.546638
2001,2596,23.546641
718,1273,23.546643
2265,2820,23.546644
120,2564,23.546646
147,2591,23.546648
312,867,23.546648
63,2507,23.546652
1657,2212,23.546652
24,579,23.546652
1922,2517,23.546652
975,1530,23.546656
1857,2412,23.546657
1083,1678,23.546661
2249,2804,23.546662
2075,2630,23.546662
553,2997,23.546663
1019,1574,23.546664
1082,1677,23.546666
526,2970,23.546670
1215,1770,23.546671
1718,2273,23.546674
1985,2540,23.546674
304,2748,23.546676
1150,1705,23.546679
1160,1755,23.546681
1751,2306,23.546681
92,647,23.546684
2289,2844,23.546685
1830,2385,23.546685
1582,2137,23.546686
299,854,23.546688
508,1063,23.546689
240,835,23.546689
705,1260,23.546691
1501,2056,23.546692
433,2877,23.546693
1726,2281,23.546695
731,1286,23.546695
1542,2097,23.546699
2212,2767,23.546701
37,592,23.546702
2263,2818,23.546703
875,1430,23.546703
93,2537,23.546706
356,2760,23.546707
1114,1669,23.546707
403,998,23.546712
1940,2495,23.546714
905,1460,23.546718
560,1155,23.546718
309,2753,23.546718
1412,1967,23.546722
1579,2134,23.546723
456,1011,23.546723
2053,2608,23.546723
1307,1862,23.546725
245,800,23.546726
1303,1858,23.546730
408,2852,23.546731
1006,1561,23.546734
128,683,23.546736
2047,2602,23.546737
744,1299,23.546738
1346,1901,23.546739
1556,2111,23.546739
835,1390,23.546741
29,2473,23.546742
992,1547,23.546743
326,2770,23.546746
34,2478,23.546747
363,2807,23.546748
2199,2754,23.546748
1478,2033,23.546749
1870,2425,23.546751
585,1140,23.546752
190,745,23.546752
639,1194,23.546753
251,2695,23.546754
1004,1599,23.546755
2014,2569,23.546755
1287,1842,23.546756
133,2577,23.546756
75,2519,23.546757
2159,2714,23.546757
1699,2254,23.546758
375,930,23.546762
2145,2700,23.546765
447,2891,23.546765
391,2835,23.546767
2406,2961,23.546771
1123,1718,23.546771
2364,2959,23.546775
2184,2739,23.546776
2208,2763,23.546777
809,1364,23.546780
154,709,23.546780
1747,2302,23.546781
141,696,23.546781
2420,2975,23.546782
1477,2032,23.546784
1163,1758,23.546784
2146,2701,23.546784
285,840,23.546787
861,1416,23.546787
1753,2308,23.546788
79,634,23.546789
568,1123,23.546789
88,643,23.546789
730,1285,23.546789
848,1403,23.546791
1568,2123,23.546792
23,578,23.546793
2315,2870,23.546794
1451,2006,23.546794
239,794,23.546794
1127,1682,23.546795
422,2866,23.546797
1759,2314,23.546798
2433,2988,23.546800
453,1008,23.546802
1988,2543,23.546805
181,736,23.546806
527,1082,23.546806
317,2721,23.546809
999,1554,23.546811
1292,1847,23.546813
1682,2277,23.546813
2185,2740,23.546813
1278,1833,23.546813
416,971,23.546815
1438,1993,23.546816
215,770,23.546823
102,657,23.546824
1595,2150,23.546832
2286,2841,23.546833
235,790,23.546837
297,852,23.546840
574,1129,23.546841
1713,2268,23.546842
2380,2935,23.546843
1665,2220,23.546845
1032,1587,23.546846
1686,2241,23.546846
16,2460,23.546849
1993,2548,23.546852
1910,2465,23.546859
852,1407,23.546860
1328,1883,23.546863
1241,1836,23.546864
511,2955,23.546868
248,803,23.546868
2394,2949,23.546870
2198,2753,23.546872
2039,2594,23.546873
223,2667,23.546874
264,2708,23.546881
691,1246,23.546885
888,1443,23.546888
448,2892,23.546888
469,1024,23.546889
26,581,23.546889
1281,1876,23.546890
322,2766,23.546892
101,656,23.546893
987,1542,23.546896
808,1363,23.546903
1180,1735,23.546904
897,1452,23.546904
1673,2228,23.546905
2302,2857,23.546906
112,667,23.546910
966,1521,23.546913
301,856,23.546914
596,1151,23.546915
2063,2618,23.546916
664,1219,23.546917
1647,2202,23.546919
979,1534,23.546919
168,723,23.546919
2393,2948,23.546928
534,1089,23.546929
302,2746,23.546934
1371,1926,23.546934
1739,2294,23.546935
145,2589,23.546935
1227,1782,23.546942
301,2745,23.546942
2028,2583,23.546945
512,2956,23.546950
173,2617,23.546950
34,589,23.546951
2425,2980,23.546951
1555,2110,23.546961
663,1218,23.546961
480,1075,23.546965
1961,2556,23.546967
940,1495,23.546968
539,2983,23.546969
1790,2345,23.546971
461,2905,23.546973
1934,2489,23.546973
926,1481,23.546974
2088,2643,23.546975
1043,1638,23.546976
531,1086,23.546977
600,1195,23.546977
354,909,23.546977
528,2972,23.546982
1949,2504,23.546986
10,2454,23.546986
1202,1797,23.546987
227,782,23.546988
212,2656,23.546988
2429,2984,23.546989
1635,2190,23.546990
1606,2161,23.546991
495,1050,23.546991
454,1009,23.546994
364,959,23.546994
1176,1731,23.546995
2100,2655,23.546995
1340,1895,23.546995
259,814,23.546996
915,1470,23.546998
343,2787,23.547000
382,2826,23.547000
1920,2515,23.547002
1111,1666,23.547003
2118,2673,23.547003
839,1394,23.547004
1646,2201,23.547006
291,2735,23.547006
2353,2908,23.547012
2040,2635,23.547012
10,565,23.547014
1818,2373,23.547016
272,827,23.547016
2169,2724,23.547017
233,788,23.547018
922,1517,23.547018
2006,2561,23.547021
53,2497,23.547024
1612,2167,23.547026
1462,2017,23.547027
1333,1888,23.547028
186,741,23.547028
2209,2764,23.547030
416,2860,23.547031
899,1454,23.547031
580,1135,23.547031
81,2525,23.547032
2025,2580,23.547036
1233,1788,23.547038
336,891,23.547038
328,2772,23.547040
1842,2437,23.547043
626,1181,23.547048
22,2466,23.547050
219,774,23.547051
273,828,23.547052
1161,1756,23.547052
2,2446,23.547055
819,1374,23.547057
1370,1925,23.547058
325,880,23.547058
367,922,23.547059
237,2641,23.547060
515,2959,23.547064
1841,2436,23.547064
2262,2817,23.547068
288,2732,23.547068
41,2485,23.547068
2276,2831,23.547068
946,1501,23.547071
1604,2199,23.547071
474,2918,23.547072
1254,1809,23.547072
144,2588,23.547073
443,1038,23.547074
1318,1873,23.547075
472,2916,23.547075
980,1535,23.547075
741,1296,23.547075
2119,2674,23.547076
1347,1902,23.547078
1706,2261,23.547079
2404,2999,23.547086
107,2551,23.547087
1622,2177,23.547088
61,616,23.547097
1697,2252,23.547098
613,1168,23.547098
2171,2726,23.547100
755,1310,23.547101
1687,2242,23.547103
2038,2593,23.547103
2260,2815,23.547104
621,1176,23.547105
375,2819,23.547106
1908,2463,23.547109
2342,2897,23.547114
1356,1911,23.547115
1778,2333,23.547118
2116,2671,23.547125
939,1494,23.547125
381,2825,23.547126
1883,2478,23.547129
1134,1689,23.547129
192,747,23.547131
404,2848,23.547132
1694,2249,23.547133
462,2906,23.547133
1464,2019,23.547134
1553,2108,23.547134
2434,2989,23.547134
80,2524,23.547136
67,2511,23.547137
205,760,23.547139
786,1341,23.547145
1213,1768,23.547147
1190,1745,23.547149
152,707,23.547152
184,2628,23.547155
1502,2057,23.547155
523,2967,23.547156
2117,2672,23.547156
1372,1927,23.547157
296,851,23.547157
757,1312,23.547158
420,975,23.547161
171,2615,23.547163
2065,2620,23.547164
1135,1690,23.547165
379,2823,23.547165
1071,1626,23.547167
2372,2927,23.547169
1369,1924,23.547170
142,697,23.547170
440,1035,23.547172
1529,2084,23.547181
571,1126,23.547181
1072,1627,23.547184
137,692,23.547184
990,1545,23.547187
1804,2399,23.547188
409,2853,23.547188
2329,2884,23.547188
2054,2609,23.547195
547,1102,23.547195
1246,1801,23.547200
624,1179,23.547202
1448,2003,23.547206
389,944,23.547206
194,749,23.547207
1460,2015,23.547210
1599,2154,23.547211
849,1404,23.547211
1526,2081,23.547213
324,919,23.547214
323,918,23.547216
162,757,23.547218
2351,2906,23.547219
1381,1936,23.547220
2059,2614,23.547225
525,2969,23.547226
396,2800,23.547227
1316,1871,23.547229
1897,2452,23.547231
1764,2359,23.547233
1669,2224,23.547235
8,563,23.547238
665,1220,23.547240
2167,2722,23.547244
806,1361,23.547245
768,1323,23.547249
1132,1687,23.547249
1320,1915,23.547249
934,1489,23.547253
380,2824,23.547256
1596,2151,23.547256
50,605,23.547259
172,2616,23.547260
1070,1625,23.547265
427,982,23.547265
988,1543,23.547270
2023,2578,23.547272
1817,2372,23.547277
753,1308,23.547278
733,1288,23.547279
133,688,23.547282
232,787,23.547284
1291,1846,23.547287
473,1028,23.547287
0,2444,23.547288
1393,1948,23.547293
569,1124,23.547293
186,2630,23.547294
715,1270,23.547294
804,1399,23.547295
96,2540,23.547295
1097,1652,23.547296
662,1217,23.547299
428,983,23.547300
77,632,23.547301
859,1414,23.547301
1909,2464,23.547303
425,980,23.547304
533,1088,23.547304
822,1377,23.547305
1879,2434,23.547306
2303,2858,23.547307
633,1188,23.547308
506,1061,23.547310
241,836,23.547311
1777,2332,23.547311
97,652,23.547316
952,1507,23.547318
2153,2708,23.547319
1003,1598,23.547320
508,2952,23.547322
160,2604,23.547323
1881,2476,23.547323
795,1350,23.547324
660,1215,23.547326
357,2761,23.547326
513,2957,23.547327
1779,2334,23.547330
324,2768,23.547331
395,2839,23.547334
1358,1913,23.547337
1057,1612,23.547339
174,729,23.547340
2195,2750,23.547341
149,2593,23.547343
609,1164,23.547344
1162,1757,23.547344
1695,2250,23.547345
180,2624,23.547347
59,614,23.547350
243,838,23.547350
419,2863,23.547352
1187,1742,23.547352
40,2484,23.547354
532,1087,23.547356
893,1448,23.547358
11,566,23.547363
428,2872,23.547366
516,1071,23.547366
36,2440,23.547374
2273,2828,23.547377
455,1010,23.547382
470,2914,23.547383
2141,2696,23.547384
2413,2968,23.547388
469,2913,23.547389
1589,2144,23.547394
1299,1854,23.547394
1653,2208,23.547394
1551,2106,23.547394
901,1456,23.547394
1546,2101,23.547395
2359,2914,23.547396
844,1439,23.547396
1733,2288,23.547396
2401,2996,23.547399
1331,1886,23.547401
680,1275,23.547403
1405,1960,23.547404
1917,2472,23.547408
390,945,23.547410
162,2606,23.547412
1096,1651,23.547414
2210,2765,23.547415
2296,2851,23.547415
303,2747,23.547417
332,887,23.547418
352,907,23.547423
2061,2616,23.547423
758,1313,23.547425
286,2730,23.547425
784,1339,23.547426
2067,2622,23.547428
797,1352,23.547428
99,654,23.547433
1261,1816,23.547433
2300,2855,23.547434
717,1272,23.547438
1110,1665,23.547438
2205,2760,23.547440
486,1041,23.547440
115,670,23.547440
370,925,23.547446
6,561,23.547446
2000,2595,23.547448
276,2680,23.547450
554,1109,23.547452
2389,2944,23.547454
1367,1922,23.547455
1279,1834,23.547456
350,905,23.547456
417,2861,23.547461
226,781,23.547462
89,2533,23.547463
273,2717,23.547466
275,2719,23.547469
2112,2667,23.547470
1515,2070,23.547470
2376,2931,23.547473
909,1464,23.547474
509,1064,23.547475
1293,1848,23.547475
698,1253,23.547476
142,2586,23.547476
2152,2707,23.547476
458,2902,23.547480
1117,1672,23.547486
188,743,23.547488
2092,2647,23.547489
338,893,23.547490
2334,2889,23.547490
354,2798,23.547492
1465,2020,23.547493
584,1139,23.547493
42,2486,23.547495
2190,2745,23.547497
586,1141,23.547499
1737,2292,23.547500
215,2659,23.547502
1503,2058,23.547504
674,1229,23.547505
42,637,23.547509
510,2954,23.547509
842,1437,23.547511
74,2518,23.547512
667,1222,23.547513
434,2878,23.547518
1422,1977,23.547520
1223,1778,23.547530
238,2642,23.547530
2131,2686,23.547533
1059,1614,23.547533
48,603,23.547534
1566,2121,23.547535
2402,2997,23.547540
1240,1835,23.547541
1174,1729,23.547542
1424,1979,23.547543
536,2980,23.547550
80,675,23.547550
1641,2236,23.547551
1026,1581,23.547552
611,1166,23.547554
1986,2541,23.547556
218,2662,23.547557
1659,2214,23.547563
1968,2523,23.547563
1750,2305,23.547564
1491,2046,23.547564
1443,2038,23.547567
2172,2727,23.547567
933,1488,23.547569
1493,2048,23.547575
4,599,23.547579
91,2535,23.547585
766,1321,23.547585
198,2602,23.547585
2367,2922,23.547586
2156,2711,23.547586
453,2897,23.547591
796,1351,23.547594
1170,1725,23.547596
2228,2783,23.547598
457,2901,23.547606
2044,2639,23.547608
614,1169,23.547608
1894,2449,23.547610
268,2712,23.547616
1973,2528,23.547616
362,2806,23.547617
2258,2813,23.547617
1608,2163,23.547618
363,958,23.547618
610,1165,23.547622
1504,2059,23.547623
1591,2146,23.547623
539,1094,23.547623
491,2935,23.547624
1079,1634,23.547625
1352,1907,23.547625
1193,1748,23.547626
2306,2861,23.547626
1627,2182,23.547630
622,1177,23.547631
330,2774,23.547635
1354,1909,23.547638
1216,1771,23.547641
646,1201,23.547643
475,2919,23.547649
1009,1564,23.547653
1766,2321,23.547654
249,2693,23.547654
1935,2490,23.547655
158,713,23.547656
1406,1961,23.547656
1385,1940,23.547657
1337,1892,23.547663
881,1476,23.547665
840,1435,23.547666
1434,1989,23.547673
2078,2633,23.547675
1498,2053,23.547676
302,857,23.547676
827,1382,23.547676
441,2885,23.547677
1824,2379,23.547681
1900,2455,23.547681
234,789,23.547683
49,604,23.547684
1803,2398,23.547684
561,1156,23.547686
546,2990,23.547687
1593,2148,23.547688
2266,2821,23.547688
789,1344,23.547689
592,1147,23.547690
478,1033,23.547690
149,704,23.547692
2051,2606,23.547695
2391,2946,23.547696
415,2859,23.547696
2082,2677,23.547698
1642,2237,23.547705
1231,1786,23.547708
2298,2853,23.547710
2114,2669,23.547712
529,2973,23.547713
1771,2326,23.547715
2238,2793,23.547718
2166,2721,23.547718
1045,1600,23.547719
432,2876,23.547725
1826,2381,23.547725
1895,2450,23.547727
2154,2709,23.547729
688,1243,23.547729
84,679,23.547729
1970,2525,23.547733
121,716,23.547736
1600,2195,23.547737
627,1182,23.547739
1972,2527,23.547739
1660,2215,23.547740
347,2791,23.547742
895,1450,23.547742
340,895,23.547743
548,1103,23.547744
1440,2035,23.547745
1375,1930,23.547747
196,751,23.547749
401,996,23.547751
1616,2171,23.547753
1481,2076,23.547755
281,2725,23.547756
865,1420,23.547756
2410,2965,23.547757
2304,2859,23.547759
2360,2955,23.547761
2125,2680,23.547761
1047,1602,23.547762
446,1001,23.547762
135,690,23.547762
2222,2777,23.547762
1030,1585,23.547764
294,849,23.547764
1357,1912,23.547767
2341,2896,23.547773
2340,2895,23.547783
1228,1783,23.547784
69,2513,23.547786
1413,1968,23.547788
736,1291,23.547797
2207,2762,23.547797
1938,2493,23.547798
1266,1821,23.547800
4,2448,23.547801
467,1022,23.547809
1269,1824,23.547809
378,933,23.547810
1955,2510,23.547815
211,2655,23.547815
459,2903,23.547816
2120,2715,23.547826
67,622,23.547826
1923,2518,23.547826
1833,2388,23.547828
1930,2485,23.547828
1756,2311,23.547829
482,2926,23.547831
484,1079,23.547831
1640,2235,23.547836
522,1117,23.547836
1334,1889,23.547836
643,1238,23.547837
319,874,23.547838
678,1233,23.547838
2129,2684,23.547838
1987,2542,23.547838
2211,2766,23.547843
1148,1703,23.547845
271,2715,23.547845
2253,2808,23.547854
605,1160,23.547854
150,705,23.547856
2313,2868,23.547856
385,2829,23.547858
1634,2189,23.547860
12,567,23.547862
1513,2068,23.547864
1559,2114,23.547866
482,1077,23.547873
1846,2401,23.547875
2366,2921,23.547876
2388,2943,23.547879
2355,2910,23.547879
1597,2152,23.547879
1409,1964,23.547880
1255,1810,23.547881
1188,1743,23.547882
501,2945,23.547886
1962,2557,23.547886
751,1306,23.547887
1828,2383,23.547889
13,2457,23.547892
150,2594,23.547893
941,1496,23.547893
2093,2648,23.547896
265,2709,23.547898
1365,1920,23.547899
2194,2749,23.547901
953,1508,23.547901
226,2670,23.547902
630,1185,23.547903
1427,1982,23.547904
463,1018,23.547909
2064,2619,23.547913
1386,1941,23.547913
1435,1990,23.547913
417,972,23.547914
481,1076,23.547916
1344,1899,23.547919
903,1458,23.547920
2099,2654,23.547923
334,2778,23.547925
880,1475,23.547925
221,776,23.547931
163,2607,23.547932
679,1234,23.547935
1855,2410,23.547936
1124,1719,23.547937
188,2632,23.547940
2041,2636,23.547943
1899,2454,23.547945
681,1276,23.547945
887,1442,23.547946
197,2601,23.547948
1085,1640,23.547956
487,2931,23.547963
1871,2426,23.547965
521,2965,23.547967
1534,2089,23.547968
1786,2341,23.547969
607,1162,23.547973
706,1261,23.547978
1792,2347,23.547983
1329,1884,23.547991
846,1401,23.547997
2224,2779,23.547997
134,2578,23.547998
687,1242,23.547999
1794,2349,23.548000
559,1114,23.548001
668,1223,23.548002
831,1386,23.548003
400,2844,23.548010
856,1411,23.548012
1976,2531,23.548016
257,812,23.548019
106,2550,23.548020
158,2562,23.548024
1628,2183,23.548024
341,2785,23.548026
791,1346,23.548027
1948,2503,23.548028
180,735,23.548029
486,2930,23.548030
1644,2239,23.548031
87,2531,23.548034
2243,2838,23.548035
1496,2051,23.548036
1517,2072,23.548038
286,841,23.548038
1952,2507,23.548040
699,1254,23.548044
1374,1929,23.548046
494,2938,23.548047
329,2773,23.548050
441,1036,23.548051
2365,2920,23.548052
1703,2258,23.548054
2323,2918,23.548054
2221,2776,23.548058
344,2788,23.548058
327,2771,23.548059
113,668,23.548060
1572,2127,23.548061
1330,1885,23.548062
567,1122,23.548066
1064,1619,23.548067
935,1490,23.548068
964,1559,23.548068
499,1054,23.548069
206,761,23.548069
479,1034,23.548070
1741,2296,23.548070
1633,2188,23.548070
653,1208,23.548071
1185,1740,23.548072
1265,1820,23.548072
2200,2795,23.548075
283,878,23.548079
143,2587,23.548083
1033,1588,23.548084
770,1325,23.548085
294,2738,23.548085
2220,2775,23.548087
928,1483,23.548088
1514,2069,23.548090
774,1329,23.548091
514,2958,23.548091
1119,1674,23.548093
1459,2014,23.548094
1407,1962,23.548094
370,2814,23.548094
423,2867,23.548096
1696,2251,23.548099
1587,2142,23.548099
377,2821,23.548102
1263,1818,23.548102
2142,2697,23.548102
201,2645,23.548104
14,569,23.548104
2178,2733,23.548105
310,865,23.548109
28,2472,23.548109
805,1360,23.548118
2196,2751,23.548119
315,2759,23.548121
868,1423,23.548123
387,2831,23.548126
1648,2203,23.548128
485,2929,23.548129
623,1178,23.548131
1740,2295,23.548136
63,618,23.548139
509,2953,23.548139
1602,2197,23.548140
1229,1784,23.548143
2427,2982,23.548145
2347,2902,23.548161
1500,2055,23.548161
1965,2520,23.548161
2062,2617,23.548162
332,2776,23.548163
637,1192,23.548167
108,663,23.548169
1321,1916,23.548170
1001,1596,23.548173
287,2731,23.548176
496,1051,23.548183
29,584,23.548184
2066,2621,23.548185
1725,2280,23.548186
1171,1726,23.548187
1017,1572,23.548189
3,2447,23.548195
759,1314,23.548196
250,2694,23.548199
2219,2774,23.548200
519,1074,23.548205
19,2463,23.548206
280,875,23.548212
1208,1763,23.548216
325,2769,23.548217
1918,2473,23.548218
661,1216,23.548219
1418,1973,23.548219
850,1405,23.548221
367,2811,23.548222
1027,1582,23.548222
1840,2435,23.548224
1552,2107,23.548225
136,691,23.548228
1447,2002,23.548231
2223,2778,23.548232
702,1257,23.548232
537,1092,23.548233
2403,2998,23.548234
96,651,23.548236
2244,2839,23.548236
289,2733,23.548236
2428,2983,23.548238
1390,1945,23.548241
812,1367,23.548243
54,2498,23.548243
295,850,23.548248
127,2571,23.548249
105,2549,23.548255
1201,1796,23.548256
1081,1676,23.548259
1675,2230,23.548259
1018,1573,23.548259
114,669,23.548260
195,750,23.548260
233,2677,23.548263
1537,2092,23.548264
1724,2319,23.548264
1186,1741,23.548267
2387,2942,23.548267
21,576,23.548268
989,1544,23.548274
1360,1955,23.548274
1308,1863,23.548274
55,2499,23.548283
423,978,23.548285
2187,2742,23.548286
2077,2632,23.548292
1538,2093,23.548294
405,2849,23.548295
857,1412,23.548297
1847,2402,23.548299
165,720,23.548307
532,2976,23.548307
2018,2573,23.548312
483,2927,23.548317
1610,2165,23.548317
1203,1798,23.548319
1359,1914,23.548321
2085,2640,23.548322
484,2928,23.548322
98,653,23.548325
478,2882,23.548325
311,866,23.548328
1658,2213,23.548332
902,1457,23.548333
27,2471,23.548335
1234,1789,23.548337
311,2755,23.548344
1832,2387,23.548344
1458,2013,23.548345
1885,2440,23.548347
1226,1781,23.548351
343,898,23.548352
1563,2158,23.548355
139,694,23.548358
820,1375,23.548360
535,2979,23.548366
1392,1947,23.548368
7,2451,23.548368
349,904,23.548369
666,1221,23.548369
173,728,23.548370
71,626,23.548375
2206,2761,23.548377
556,2960,23.548378
355,910,23.548383
1560,2155,23.548384
2395,2950,23.548388
1428,1983,23.548390
554,2998,23.548391
159,2563,23.548392
886,1441,23.548392
658,1213,23.548396
179,734,23.548401
709,1264,23.548401
2269,2824,23.548403
1711,2266,23.548406
767,1322,23.548412
1609,2164,23.548414
2335,2890,23.548416
373,2817,23.548419
1791,2346,23.548421
1378,1933,23.548422
258,813,23.548424
455,2899,23.548425
1355,1910,23.548428
937,1492,23.548435
2026,2581,23.548437
1926,2481,23.548437
445,2889,23.548438
487,1042,23.548439
131,2575,23.548442
1516,2071,23.548444
2382,2937,23.548445
1936,2491,23.548446
713,1268,23.548447
2241,2836,23.548449
1856,2411,23.548451
191,2635,23.548455
49,2493,23.548456
493,1048,23.548456
1075,1630,23.548457
612,1167,23.548457
516,2920,23.548458
1449,2004,23.548461
57,2501,23.548462
2104,2659,23.548463
279,2683,23.548464
2076,2631,23.548465
1950,2505,23.548466
558,1113,23.548466
1744,2299,23.548468
2012,2567,23.548477
184,739,23.548479
464,1019,23.548480
853,1408,23.548480
2134,2689,23.548482
547,2991,23.548483
2137,2692,23.548489
44,639,23.548490
597,1152,23.548490
557,2961,23.548491
2071,2626,23.548494
1933,2488,23.548495
2107,2662,23.548495
471,2915,23.548496
494,1049,23.548496
2110,2665,23.548500
2292,2847,23.548501
2356,2911,23.548502
1149,1704,23.548505
1219,1774,23.548507
2231,2786,23.548508
1139,1694,23.548510
328,883,23.548514
1536,2091,23.548516
752,1307,23.548518
32,2476,23.548519
1585,2140,23.548524
1401,1996,23.548526
694,1249,23.548528
128,2572,23.548531
398,2802,23.548532
1951,2506,23.548536
228,783,23.548537
1060,1615,23.548541
996,1551,23.548543
1575,2130,23.548545
169,724,23.548548
279,834,23.548549
1034,1589,23.548553
2203,2798,23.548553
550,1105,23.548554
700,1255,23.548554
402,997,23.548554
675,1230,23.548554
2317,2872,23.548555
843,1438,23.548556
357,912,23.548564
372,927,23.548564
1426,1981,23.548565
1734,2289,23.548566
556,1111,23.548570
677,1232,23.548571
1892,2447,23.548573
2319,2874,23.548575
684,1279,23.548576
535,1090,23.548577
1192,1747,23.548579
1681,2276,23.548580
181,2625,23.548580
2024,2579,23.548581
2294,2849,23.548581
214,2658,23.548584
388,2832,23.548590
1314,1869,23.548591
460,2904,23.548592
2031,2586,23.548592
239,2643,23.548593
1471,2026,23.548594
1206,1761,23.548594
64,619,23.548598
740,1295,23.548598
793,1348,23.548598
2245,2800,23.548598
517,1072,23.548599
575,1130,23.548603
1044,1639,23.548603
1941,2496,23.548607
1512,2067,23.548614
815,1370,23.548616
1767,2322,23.548617
803,1398,23.548620
207,762,23.548621
1368,1923,23.548622
213,2657,23.548625
529,1084,23.548626
1050,1605,23.548626
830,1385,23.548628
55,610,23.548629
393,948,23.548631
236,2640,23.548637
550,2994,23.548640
721,1316,23.548642
503,2947,23.548644
90,645,23.548646
199,754,23.548648
2259,2814,23.548651
916,1471,23.548654
1319,1874,23.548655
1680,2275,23.548656
2081,2676,23.548660
769,1324,23.548663
1133,1688,23.548667
2307,2862,23.548673
1205,1760,23.548675
103,658,23.548675
1373,1928,23.548677
151,706,23.548685
2349,2904,23.548685
1304,1859,23.548688
374,929,23.548693
25,580,23.548695
2069,2624,23.548698
1416,1971,23.548701
771,1326,23.548703
1748,2303,23.548706
2084,2679,23.548710
778,1333,23.548714
821,1376,23.548717
35,590,23.548721
2310,2865,23.548721
2281,2876,23.548723
1397,1952,23.548725
1002,1597,23.548725
2197,2752,23.548726
525,1080,23.548732
2182,2737,23.548735
2133,2688,23.548741
2143,2698,23.548743
711,1266,23.548743
342,2786,23.548748
242,837,23.548754
501,1056,23.548758
1466,2021,23.548763
229,2673,23.548766
1802,2397,23.548770
2431,2986,23.548771
728,1283,23.548772
1893,2448,23.548772
2272,2827,23.548774
1252,1807,23.548774
388,943,23.548777
143,698,23.548778
1864,2419,23.548784
337,892,23.548788
171,726,23.548791
1242,1837,23.548793
365,920,23.548796
1382,1937,23.548797
1258,1813,23.548801
383,2827,23.548803
1782,2337,23.548803
911,1466,23.548806
20,575,23.548807
912,1467,23.548811
105,660,23.548814
361,956,23.548815
1762,2357,23.548816
2068,2623,23.548817
1518,2073,23.548817
2128,2683,23.548819
719,1274,23.548825
340,2784,23.548826
1244,1839,23.548827
209,2653,23.548834
43,638,23.548838
